,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,13012.0,525.0,111011.0,12390.0,3787.0,2.0,31850.0,1078.0,117172.0,13025.0,4519.0,388.0,53.0,1190.0
1,0.0,1099.0,65673.0,8417.0,3197.0,644.0,7279.0,3039.0,68322.0,8616.0,3460.0,688.0,54.0,1191.0
2,2221.0,1311.0,94481.0,11679.0,4655.0,0.0,16920.0,2413.0,102588.0,12843.0,4887.0,248.0,44.0,1191.0
3,19315.0,13835.0,364494.0,54177.0,36153.0,513.0,46179.0,21082.0,357895.0,50861.0,29464.0,1836.0,64.0,1191.0
4,4920.0,2043.0,36512.0,6299.0,3381.0,0.0,26664.0,3368.0,40413.0,6485.0,2842.0,234.0,39.0,1191.0
5,14014.0,1112.0,157012.0,18519.0,5945.0,0.0,24469.0,1685.0,168000.0,19513.0,6369.0,342.0,56.0,1192.0
6,0.0,3434.0,97080.0,11866.0,5739.0,282.0,15894.0,6694.0,101648.0,12004.0,4902.0,833.0,58.0,1192.0
7,4020.0,2259.0,134455.0,15714.0,4047.0,29.0,35872.0,4296.0,139928.0,16369.0,4098.0,647.0,55.0,1192.0
8,14779.0,7616.0,109887.0,13151.0,5480.0,0.0,31238.0,13704.0,114943.0,13403.0,5626.0,36.0,43.0,1193.0
9,0.0,0.0,35108.0,4389.0,1288.0,179.0,5512.0,360.0,38626.0,4793.0,1320.0,317.0,39.0,1193.0
10,0.0,867.0,70333.0,7896.0,3243.0,0.0,22965.0,1960.0,76356.0,8599.0,2853.0,286.0,43.0,1193.0
11,3495.0,1005.0,68992.0,8172.0,2132.0,362.0,26352.0,1617.0,75489.0,8589.0,1784.0,257.0,41.0,1193.0
12,26295.0,4283.0,368220.0,48031.0,18761.0,0.0,56783.0,8381.0,356624.0,46034.0,16759.0,1028.0,109.0,1193.0
13,12322.0,1148.0,125112.0,16159.0,6112.0,399.0,28062.0,3232.0,130147.0,16201.0,6254.0,755.0,58.0,1194.0
14,9727.0,771.0,35125.0,4140.0,1707.0,227.0,20775.0,1852.0,38787.0,4203.0,1375.0,295.0,40.0,1195.0
15,2195.0,4131.0,145336.0,19839.0,7722.0,704.0,21088.0,3855.0,143416.0,19208.0,8746.0,820.0,62.0,1195.0
16,18313.0,3353.0,216814.0,26322.0,9288.0,0.0,33479.0,5869.0,225455.0,27006.0,8755.0,606.0,59.0,1195.0
17,8744.0,22.0,23814.0,3183.0,2086.0,215.0,20990.0,1698.0,26826.0,3422.0,2341.0,367.0,37.0,1195.0
18,5276.0,2212.0,110220.0,14023.0,7911.0,0.0,15136.0,3532.0,112989.0,13956.0,7758.0,630.0,45.0,1195.0
