,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
0,12476.0,1371.0,197807.0,24546.0,10345.0,733.0,45564.0,2550.0,194119.0,23757.0,8765.0,731.0,63.0,19141.0
1,7707.0,579.0,35374.0,3630.0,250.0,285.0,23696.0,1831.0,38045.0,3738.0,558.0,323.0,39.0,19141.0
2,23885.0,2315.0,176556.0,22080.0,9051.0,0.0,36401.0,3718.0,177670.0,21513.0,7855.0,886.0,46.0,19141.0
3,1943.0,1286.0,137858.0,16548.0,7417.0,231.0,17473.0,2373.0,140356.0,16524.0,7460.0,371.0,61.0,19143.0
4,2872.0,4085.0,245350.0,29612.0,8485.0,0.0,18661.0,5809.0,239700.0,28360.0,8830.0,307.0,111.0,19145.0
5,10824.0,2760.0,276216.0,33768.0,12265.0,215.0,39775.0,4048.0,261901.0,31888.0,11077.0,423.0,82.0,19145.0
6,0.0,399.0,57875.0,6734.0,2419.0,1038.0,18770.0,1887.0,60826.0,7080.0,2257.0,1048.0,41.0,19146.0
7,10262.0,2851.0,263318.0,31704.0,10122.0,0.0,38464.0,4554.0,262449.0,31205.0,9156.0,399.0,65.0,19146.0
8,3588.0,808.0,122480.0,14789.0,4194.0,0.0,12728.0,2198.0,130411.0,14992.0,4710.0,193.0,43.0,19147.0
9,2504.0,1177.0,78409.0,9825.0,2730.0,507.0,19535.0,2324.0,79006.0,9414.0,2705.0,384.0,44.0,19147.0
10,13373.0,1677.0,164823.0,17506.0,4909.0,315.0,21776.0,1879.0,171230.0,17908.0,5131.0,839.0,61.0,19148.0
11,11415.0,1243.0,119344.0,13667.0,4802.0,329.0,26431.0,2281.0,117079.0,13479.0,3142.0,958.0,63.0,19148.0
12,10769.0,3143.0,62373.0,5957.0,2954.0,161.0,22069.0,4484.0,65452.0,6222.0,3518.0,259.0,52.0,19149.0
13,0.0,1292.0,31683.0,4032.0,1664.0,601.0,13962.0,2493.0,33872.0,4048.0,1304.0,428.0,43.0,19149.0
14,0.0,808.0,33367.0,3885.0,1357.0,37.0,8877.0,1811.0,35670.0,4003.0,1359.0,0.0,40.0,19150.0
15,4324.0,1671.0,32065.0,3751.0,1632.0,40.0,21893.0,2808.0,32785.0,3861.0,1842.0,266.0,42.0,19150.0
16,9133.0,2662.0,132024.0,14929.0,3925.0,70.0,26278.0,4324.0,129010.0,14298.0,4193.0,152.0,62.0,19150.0
17,0.0,3189.0,65230.0,7944.0,2315.0,0.0,19796.0,5492.0,64047.0,7726.0,2647.0,355.0,58.0,19151.0
18,1780.0,0.0,54095.0,5995.0,2500.0,0.0,20363.0,843.0,58046.0,6243.0,3218.0,196.0,48.0,19151.0
19,1399.0,1549.0,76877.0,9119.0,2114.0,104.0,10823.0,2333.0,79979.0,8771.0,2162.0,144.0,57.0,19151.0
20,4426.0,4646.0,81164.0,10206.0,3415.0,113.0,22991.0,8120.0,79964.0,9697.0,3284.0,284.0,46.0,19153.0
21,8521.0,4003.0,162726.0,18961.0,7380.0,393.0,23517.0,6254.0,162425.0,18394.0,7164.0,770.0,62.0,19153.0
22,10567.0,3465.0,249606.0,27635.0,8743.0,0.0,37157.0,4831.0,251435.0,26978.0,8795.0,804.0,64.0,19154.0
23,845.0,866.0,49957.0,6048.0,2362.0,350.0,18803.0,1233.0,50116.0,6138.0,1934.0,255.0,42.0,19155.0
24,6711.0,924.0,144485.0,17446.0,3718.0,218.0,29200.0,2607.0,138864.0,16611.0,3728.0,787.0,65.0,19155.0
25,0.0,0.0,51414.0,6479.0,2947.0,308.0,18442.0,84.0,51400.0,6119.0,2196.0,202.0,45.0,19156.0
26,0.0,2018.0,73807.0,8998.0,2430.0,0.0,237.0,4056.0,75216.0,9247.0,2748.0,102.0,46.0,19156.0
27,2328.0,1930.0,108514.0,12391.0,4038.0,0.0,22502.0,3379.0,113212.0,12651.0,3918.0,214.0,50.0,19156.0
28,109.0,0.0,141024.0,16923.0,4848.0,0.0,10866.0,911.0,138596.0,16824.0,5084.0,475.0,49.0,19156.0
29,0.0,153.0,44001.0,5252.0,2190.0,0.0,14533.0,1039.0,46352.0,5461.0,2710.0,134.0,41.0,19158.0
30,1351.0,0.0,43230.0,4547.0,1535.0,261.0,11995.0,958.0,44035.0,4713.0,1181.0,209.0,42.0,19158.0
31,1393.0,1224.0,40996.0,5050.0,1658.0,616.0,8299.0,1983.0,44472.0,5339.0,1878.0,700.0,40.0,19158.0
32,3961.0,2274.0,216855.0,24464.0,8793.0,133.0,31475.0,3388.0,217119.0,24416.0,9146.0,820.0,63.0,19159.0
33,6365.0,888.0,74425.0,8996.0,2542.0,237.0,29065.0,2648.0,76581.0,9198.0,2409.0,408.0,54.0,19160.0
34,3486.0,186.0,38083.0,4381.0,1871.0,368.0,12989.0,1147.0,39481.0,4238.0,2413.0,553.0,41.0,19161.0
35,3910.0,2206.0,74875.0,8263.0,1757.0,0.0,22534.0,4609.0,77059.0,8113.0,1996.0,297.0,46.0,19161.0
36,3477.0,569.0,68779.0,8212.0,1988.0,0.0,28298.0,1222.0,70594.0,8254.0,2126.0,282.0,44.0,19162.0
37,0.0,407.0,128793.0,15383.0,5873.0,1224.0,29876.0,1448.0,132848.0,15472.0,5920.0,1401.0,69.0,19162.0
38,627.0,1805.0,80852.0,9739.0,3344.0,219.0,10603.0,2692.0,83261.0,9880.0,2708.0,491.0,44.0,19163.0
39,2674.0,5768.0,132907.0,16179.0,6646.0,637.0,34305.0,10557.0,133882.0,16038.0,5968.0,778.0,61.0,19167.0
40,10762.0,1597.0,198059.0,24961.0,8735.0,0.0,52606.0,2143.0,195433.0,24620.0,8012.0,406.0,82.0,19167.0
41,264.0,580.0,31451.0,3352.0,1450.0,170.0,8944.0,1937.0,33264.0,3356.0,1487.0,252.0,39.0,19167.0
